Id,EventApi__Assignment__c,Name,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.Id,EventApi__Event__r.Id,EventApi__Account__r.Id,EventApi__Contact__r.Id,EventApi__Registration_Group__r.Id,EventApi__Sales_Order_Line__r.Id,EventApi__Sales_Order__r.Id,EventApi__Ticket_Type__r.Id,EventApi__Seat__r.Id,EventApi__Assigned_Guest_Ticket_Type__r.Id
a1W4W00000Aq8g4UAB,a0j4W00000E3Jr3QAF,000001288,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr3QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g5UAB,a0j4W00000E3Jr4QAF,000001289,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr4QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g6UAB,a0j4W00000E3Jr5QAF,000001290,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,false,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr5QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g7UAB,a0j4W00000E3Jr6QAF,000001291,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr6QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g8UAB,a0j4W00000E3Jr7QAF,000001292,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr7QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8kDUAR,,000000597,a1Y4W000002r0boUAA,,0034W00002DpofAQAR,dennisbrixton@mailinator.com,Dennis Brixton,false,false,dennisbrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Dennis,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofAQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kEUAR,,000000598,a1Y4W000002r0boUAA,,0034W00002DpodsQAB,rosebrixton@mailinator.com,Rose Brixton,false,false,rosebrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWgUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Rose,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpodsQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kFUAR,,000000599,a1Y4W000002r0boUAA,,0034W00002DpofBQAR,chesterbrixton@mailinator.com,Chester Brixton,false,false,chesterbrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Chester,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofBQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kGUAR,,000000600,a1Y4W000002r0boUAA,,0034W00002DpofCQAR,rayclintford@mailinator.com,Ray Clintford,false,false,rayclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWiUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ray,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofCQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kHUAR,,000000601,a1Y4W000002r0boUAA,,0034W00002DpofDQAR,adamclintford@mailinator.com,Adam Clintford,false,false,adamclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Adam,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofDQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kIUAR,,000000602,a1Y4W000002r0boUAA,,0034W00002DpofEQAR,claytonclintford@mailinator.com,Clayton Clintford,false,false,claytonclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clayton,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofEQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kJUAR,,000000603,a1Y4W000002r0boUAA,,0034W00002DpofFQAR,ednaflannigan@mailinator.com,Edna Flannigan,false,false,ednaflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Edna,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofFQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kKUAR,,000000604,a1Y4W000002r0boUAA,,0034W00002DpofGQAR,samflannigan@mailinator.com,Sam Flannigan,false,false,samflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWmUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sam,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofGQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kLUAR,,000000605,a1Y4W000002r0boUAA,,0034W00002DpofHQAR,claraflannigan@mailinator.com,Clara Flannigan,false,false,claraflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clara,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofHQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kMUAR,,000000606,a1Y4W000002r0boUAA,,0034W00002DpofIQAR,rachelbrown@mailinator.com,Rachel Brown,false,false,rachelbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Rachel,Brown,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofIQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kNUAR,,000000607,a1Y4W000002r0boUAA,,0034W00002Dpoh3QAB,,Helga Vassilis,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,Hayley,Holloway,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpoh3QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kOUAR,,000000609,a1Y4W000002r0boUAA,,0034W00002DpodgQAB,staylor@mailinator.com,Sarah Taylor,false,false,staylor@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sarah,Taylor,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpodgQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kPUAR,,000000610,a1Y4W000002r0boUAA,,0034W00002DpodjQAB,sfdc+solacetest2@emprisia.com,Claire Jones,false,false,sfdc+solacetest2@emprisia.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Claire,Jones,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpodjQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kQUAR,,000000612,a1Y4W000002r0boUAA,,0034W00002Dpoh1QAB,hhollowaytesting@mailinator.com,Jonie Lucas,false,false,jlucas@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Hayley,Holloway,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpoh1QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kRUAR,,000000613,a1Y4W000002r0boUAA,,0034W00002Dpoh2QAB,carolinelalley@gmail.com,Janice Hogan,false,false,jhogan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWvUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpoh2QAB,,,,a1j4W00000SEaFxQAL,,
