Id,Name,External_Id__c,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1D4W0000061uzsUAA,0000001657,1477,a1E4W00000DtYCmUAN,2014-10-04,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,0,false,0,0,false,,0034W00002Dpog2QAB,,,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,214,,,,
a1D4W0000061uztUAA,0000001658,1478,a1E4W00000DtYCmUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,0,false,0,0,false,,0034W00002Dpog2QAB,,,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,214,,,,
a1D4W0000061uzuUAA,0000001659,1479,a1E4W00000DtYCnUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,7500,false,0,7500,false,,0034W00002DpofqQAB,,,,,,,,,11,FON-International Association,a104W00000G3d1EQAR,,,683,,,,,201,,,,
a1D4W0000061uzvUAA,0000001660,1480,a1E4W00000DtYCoUAN,2014-08-26,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,Los Gatos,Ola Erickson,United States,95033,California,24614 Miller Hill Rd,,,0,false,0,0,false,,0034W00002DpogWQAR,,,,,,,,,12,FON-International Association,a104W00000G3d1EQAR,,159,649,,,,,255,,,,
a1D4W0000061uzwUAA,0000001661,1481,a1E4W00000DtYCoUAN,2014-08-26,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Los Gatos,Ola Erickson,United States,95033,California,24614 Miller Hill Rd,,,0,false,0,0,false,,0034W00002DpogWQAR,,,,,,,,,12,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,255,,,,
a1D4W0000061uzxUAA,0000001662,1482,a1E4W00000DtYCoUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Los Gatos,Ola Erickson,United States,95033,California,24614 Miller Hill Rd,,,0,false,0,0,false,,0034W00002DpogWQAR,,,,,,,,,12,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,255,,,,
a1D4W0000061uzyUAA,0000001663,1483,a1E4W00000DtYCpUAN,2015-06-27,true,a0o4W00000M5SknQAF,true,2115-06-27,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,Stratford,Lucinda Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,25,false,0,25,false,,0034W00002DpogUQAR,,,,,,,,,13,FON-International Association,a104W00000G3d1EQAR,,155,609,,,,,253,,,,
a1D4W0000061uzzUAA,0000001664,1484,a1E4W00000DtYCpUAN,2015-06-27,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Stratford,Lucinda Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,0,false,0,0,false,,0034W00002DpogUQAR,,,,,,,,,13,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,253,,,,
a1D4W0000061v00UAA,0000001665,1485,a1E4W00000DtYCpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Stratford,Lucinda Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,0,false,0,0,false,,0034W00002DpogUQAR,,,,,,,,,13,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,253,,,,
a1D4W0000061v01UAA,0000001666,1486,a1E4W00000DtYCqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,true,,1,40,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,40,false,0,40,false,,0034W00002DpofhQAB,,,,,,,,,14,FON-International Association,a104W00000G3d1EQAR,,152,563,,,,,133,,,,
a1D4W0000061v02UAA,0000001667,1487,a1E4W00000DtYCqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,,,,14,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,133,,,,
a1D4W0000061v03UAA,0000001668,1488,a1E4W00000DtYCrUAN,2015-02-24,true,a0o4W00000M5SknQAF,true,2115-02-24,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,,,25,false,0,25,false,,0034W00002Dpof1QAB,,,,,,,,,30,FON-International Association,a104W00000G3d1EQAR,,155,609,,,,,144,,,,
a1D4W0000061v04UAA,0000001669,1489,a1E4W00000DtYCrUAN,2015-02-24,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,,,0,false,0,0,false,,0034W00002Dpof1QAB,,,,,,,,,30,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,144,,,,
a1D4W0000061v05UAA,0000001670,1490,a1E4W00000DtYCrUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,,,0,false,0,0,false,,0034W00002Dpof1QAB,,,,,,,,,30,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,144,,,,
a1D4W0000061v06UAA,0000001671,1491,a1E4W00000DtYCsUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,true,,1,25,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,25,false,0,25,false,,0034W00002DpodbQAB,,,,,,,,,31,FON-International Association,a104W00000G3d1EQAR,,152,688,,,,,272,,,,
a1D4W0000061v07UAA,0000001672,1492,a1E4W00000DtYCtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,true,,1,40,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,40,false,0,40,false,,0034W00002Dpog3QAB,,,,,,,,,32,FON-International Association,a104W00000G3d1EQAR,,152,563,,,,,239,,,,
a1D4W0000061v08UAA,0000001673,1493,a1E4W00000DtYCtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002Dpog3QAB,,,,,,,,,32,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,239,,,,
a1D4W0000061v4pUAA,0000001966,1494,a1E4W00000DtYECUA3,2016-05-20,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,280,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,272,,,,
a1D4W0000061v4qUAA,0000001967,1495,a1E4W00000DtYECUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,280,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,272,,,,
a1D4W0000061v4rUAA,0000001968,1496,a1E4W00000DtYEDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,Fonteva Coffee Mug,3,true,,1,3,Evansville,Helena Foxworth,United States,47714,Indiana,1715 Ravenswood Dr,,,3,false,0,3,false,,0034W00002Dpof8QAB,,,,,,,,,281,FON-International Association,a104W00000G3d1EQAR,,152,567,,,,,153,,,,
a1D4W0000061v4sUAA,0000001969,1497,a1E4W00000DtYEDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Evansville,Helena Foxworth,United States,47714,Indiana,1715 Ravenswood Dr,,,0,false,0,0,false,,0034W00002Dpof8QAB,,,,,,,,,281,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,153,,,,
a1D4W0000061v4tUAA,0000001970,1498,a1E4W00000DtYEEUA3,2014-05-12,true,a0o4W00000M5SknQAF,true,2114-05-12,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,,,25,false,0,25,false,,0034W00002DpogLQAR,,,,,,,,,282,FON-International Association,a104W00000G3d1EQAR,,155,609,,,,,171,,,,
a1D4W0000061v4uUAA,0000001971,1499,a1E4W00000DtYEEUA3,2014-05-12,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,,,0,false,0,0,false,,0034W00002DpogLQAR,,,,,,,,,282,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,171,,,,
a1D4W0000061v4vUAA,0000001972,1500,a1E4W00000DtYEEUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,,,0,false,0,0,false,,0034W00002DpogLQAR,,,,,,,,,282,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,171,,,,
a1D4W0000061v4wUAA,0000001973,1501,a1E4W00000DtYEFUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RrQAI,Fonteva T-Shirt - Womens,15,true,,1,15,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,,,15,false,0,15,false,,0034W00002DpodsQAB,,,,,,,,,283,FON-International Association,a104W00000G3d1EQAR,,152,607,,,,,156,,,,
a1D4W0000061v4xUAA,0000001974,1502,a1E4W00000DtYEFUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,,,0,false,0,0,false,,0034W00002DpodsQAB,,,,,,,,,283,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,156,,,,
a1D4W0000061v4yUAA,0000001975,1503,a1E4W00000DtYEGUA3,2014-07-10,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,300,false,0,300,false,,0034W00002DpofaQAB,,,,,,,,,284,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,182,,,,
a1D4W0000061v4zUAA,0000001976,1504,a1E4W00000DtYEGUA3,2014-07-10,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002DpofaQAB,,,,,,,,,284,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,182,,,,
a1D4W0000061v50UAA,0000001977,1505,a1E4W00000DtYEGUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002DpofaQAB,,,,,,,,,284,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,182,,,,
a1D4W0000061v51UAA,0000001978,1506,a1E4W00000DtYEHUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,1,Danielson,Chris Bennett,United States,6239,Connecticut,898 N Main St,,,1,false,0,1,false,,0034W00002DpofdQAB,,,,,,,,,285,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,185,,,,
a1D4W0000061v52UAA,0000001979,1507,a1E4W00000DtYEHUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Danielson,Chris Bennett,United States,6239,Connecticut,898 N Main St,,,0,false,0,0,false,,0034W00002DpofdQAB,,,,,,,,,285,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,185,,,,
a1D4W0000061v53UAA,0000001980,1508,a1E4W00000DtYEIUA3,2016-04-02,true,a0o4W00000M5SknQAF,true,2016-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,37.5,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,,,37.5,false,0,37.5,false,,0034W00002Dpof4QAB,,,,,,,,,286,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,147,,,,
a1D4W0000061v54UAA,0000001981,1509,a1E4W00000DtYEIUA3,2016-04-02,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,,,0,false,0,0,false,,0034W00002Dpof4QAB,,,,,,,,,286,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,147,,,,
a1D4W0000061v55UAA,0000001982,1510,a1E4W00000DtYEIUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,,,0,false,0,0,false,,0034W00002Dpof4QAB,,,,,,,,,286,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,147,,,,
a1D4W0000061v56UAA,0000001983,1511,a1E4W00000DtYEJUA3,2016-11-11,true,a0o4W00000M5SknQAF,true,2017-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,200,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,,,200,false,0,200,false,,0034W00002DpofKQAR,,,,,,,,,287,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,100,,,,
a1D4W0000061v57UAA,0000001984,1512,a1E4W00000DtYEJUA3,2016-11-11,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,,,0,false,0,0,false,,0034W00002DpofKQAR,,,,,,,,,287,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,100,,,,
a1D4W0000061v9sUAA,0000002610,1513,a1E4W00000DtYGSUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,123C  MACKENZIE ROAD,,,0,false,0,0,false,,0034W00002Dpog8QAB,,,,,,,,,50,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,158,,,,
a1D4W0000061v9tUAA,0000002611,1514,a1E4W00000DtYGTUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,0,false,0,0,false,,0034W00002DpocdQAB,,,,,,,,,51,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,143,,,,
a1D4W0000061v9uUAA,0000002612,1515,a1E4W00000DtYGTUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,0,false,0,0,false,,0034W00002DpocdQAB,,,,,,,,,51,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,143,,,,
a1D4W0000061v9vUAA,0000002613,1516,a1E4W00000DtYGUUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002DpofaQAB,,,,,,,,,52,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,182,,,,
a1D4W0000061v9wUAA,0000002614,1517,a1E4W00000DtYGUUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002DpofaQAB,,,,,,,,,52,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,182,,,,
a1D4W0000061v9xUAA,0000002615,1518,a1E4W00000DtYGVUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,,,0,false,0,0,false,,0034W00002DpodrQAB,,,,,,,,,53,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,152,,,,
a1D4W0000061v9yUAA,0000002616,1519,a1E4W00000DtYGVUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,,,0,false,0,0,false,,0034W00002DpodrQAB,,,,,,,,,53,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,152,,,,
a1D4W0000061v9zUAA,0000002617,1520,a1E4W00000DtYGWUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,0,false,0,0,false,,0034W00002DpofZQAR,,,,,,,,,54,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,181,,,,
a1D4W0000061vA0UAI,0000002618,1521,a1E4W00000DtYGWUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,0,false,0,0,false,,0034W00002DpofZQAR,,,,,,,,,54,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,181,,,,
a1D4W0000061vA1UAI,0000002619,1522,a1E4W00000DtYGXUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,,,0,false,0,0,false,,0034W00002Dpof6QAB,,,,,,,,,55,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,149,,,,
a1D4W0000061vA2UAI,0000002620,1523,a1E4W00000DtYGXUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,,,0,false,0,0,false,,0034W00002Dpof6QAB,,,,,,,,,55,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,149,,,,
a1D4W0000061vA3UAI,0000002621,1524,a1E4W00000DtYGYUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002DpofoQAB,,,,,,,,,56,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,141,,,,
a1D4W0000061vA4UAI,0000002622,1525,a1E4W00000DtYGYUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002DpofoQAB,,,,,,,,,56,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,141,,,,
a1D4W0000061vA5UAI,0000002623,1526,a1E4W00000DtYGZUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,57,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,240,,,,
a1D4W0000061vA6UAI,0000002624,1527,a1E4W00000DtYGZUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,57,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,240,,,,
a1D4W0000061vA7UAI,0000002625,1528,a1E4W00000DtYGaUAN,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,58,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,247,,,,
a1D4W0000061vA8UAI,0000002626,1529,a1E4W00000DtYGaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,58,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,247,,,,
a1D4W0000061vA9UAI,0000002627,1530,a1E4W00000DtYGbUAN,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,0,false,0,0,false,,0034W00002DpogCQAR,,,,,,,,,86,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,162,,,,
