LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,PagesApi__Site__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Assistant_Do_Not_Call__c,OrderApi__Assistant_Email_Opt_Out__c,OrderApi__Assistant_Email__c,OrderApi__Badges__c,OrderApi__Home_Do_Not_Call__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Mobile_Do_Not_Call__c,OrderApi__Other_Do_Not_Call__c,OrderApi__Other_Email_Opt_Out__c,OrderApi__Other_Email__c,OrderApi__Outstanding_Credits__c,OrderApi__Personal_Email_Opt_Out__c,OrderApi__Personal_Email__c,OrderApi__Potential_Duplicate_Contacts__c,OrderApi__Preferred_Email_Type__c,OrderApi__Preferred_Phone_Type__c,OrderApi__Price_Rules_Usages__c,OrderApi__Sync_Address_Billing__c,OrderApi__Sync_Address_Shipping__c,OrderApi__Sync_Email__c,OrderApi__Sync_Phone__c,OrderApi__Work_Do_Not_Call__c,OrderApi__Work_Email_Opt_Out__c,OrderApi__Work_Email__c,OrderApi__Work_Phone__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Auto_Calculate_Contact_Greetings__c,DonorApi__Auto_Calculate_Current_Ask_Amount__c,DonorApi__Current_Ask_Amount__c,DonorApi__Deceased__c,DonorApi__Default_Greeting_Type__c,DonorApi__Direct_Mail_Opt_Out__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Formal_Greeting__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Include_in_Household_Greetings__c,DonorApi__Languages__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Personal_Greeting__c,DonorApi__Personal_Recognition_Name__c,DonorApi__Primary__c,DonorApi__Suffix__c,OrderApi__Privacy_Settings__c,PagesApi__Cookie_Usage_Accepted__c,OrderApi__Edit_Community_Company_Info__c,OrderApi__Preferred_Language__c,Errors,Id
Brixton,Dennis,,4931 Contec Dr,Lansing,Michigan,48910,United States,,,,4931 Contec Dr,Lansing,Michigan,48910,United States,42.684568,-84.528277,Address,(257)-380-8529,,(257)-380-8529,,,,dennisbrixton@mailinator.com,,,,,,,false,false,false,,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,25,false,false,false,,,false,dennisbrixton@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSPhUAO"":1,""a1C1I000000DSPgUAO"":2,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1}",false,false,false,false,false,false,dennisbrixton@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02fIAD
Brixton,Rose,,19343 Norborne,Redford,Michigan,48240,United States,,,,19343 Norborne,Redford,Michigan,48240,United States,42.43088,-83.299916,Address,(123)-614-9206,,(123)-614-9206,,,,rosebrixton@mailinator.com,,,,,,,false,false,false,,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,25,false,false,false,,,false,rosebrixton@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOtUAO"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOqUAO"":1}",false,false,false,false,false,false,rosebrixton@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02gIAD
Brixton,Chester,,353 Baronne St,New Orleans,Louisiana,70112,United States,,,,353 Baronne St,New Orleans,Louisiana,70112,United States,29.951288,-90.073067,Address,(366)-750-3285,,(366)-750-3285,,,,chesterbrixton@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,chesterbrixton@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQMUA4"":1}",false,false,true,true,false,false,chesterbrixton@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02hIAD
Clintford,Ray,,1651 Just Rd,Flower Mound,Texas,75028,United States,,,,1651 Just Rd,Flower Mound,Texas,75028,United States,33.0363,-97.0606,Zip,(882)-363-8648,,(882)-363-8648,,,,rayclintford@mailinator.com,,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,rayclintford@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPXUA4"":1}",false,false,false,false,false,false,rayclintford@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02iIAD
Clintford,Adam,,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,1042 N Forest Rd,Williamsville,New York,14221,United States,42.98534,-78.766945,Address,(183)-298-6489,,(183)-298-6489,,,,adamclintford@mailinator.com,,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,adamclintford@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1}",false,false,false,false,false,false,adamclintford@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02jIAD
Massey,Clarence,,29 FLAT 14 THE AVENUE,BECKENHAM,,BR3 5EE,United Kingdom,,,,148 FLAT 8 ELM VIEW COURT ELMERS END ROAD,BECKENHAM,,BR3 4TA,United Kingdom,51.40497460499513,-0.05671970213670997,ExtendedZip,+44 3112 534227,,+44 3112 534227,,,,clarencemassey@mailinator.com,Department Head,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,clarencemassey@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQOUA4"":1}",false,false,false,false,false,false,clarencemassey@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02kIAD
Klein,Cora,,127  BRANGBOURNE ROAD,BROMLEY,,BR1 4LP,United Kingdom,,,,9  OKEMORE GARDENS,ORPINGTON,,BR5 3PJ,United Kingdom,51.39220577855973,0.11805129932479287,ExtendedZip,+44 7723 449773,,+44 7723 449773,,,,coraklein@mailinator.com,Deputy General Manager,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,100,false,false,false,,,false,coraklein@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQOUA4"":1,""a1C1I000000DSOZUA4"":1}",false,false,false,false,false,false,coraklein@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02lIAD
Holmes,Edward,,32  LONGBURY DRIVE,ORPINGTON,,BR5 2JU,United Kingdom,,,,55 FLAT 8 RECTORY ROAD,BECKENHAM,,BR3 1HQ,United Kingdom,51.40967412044736,-0.03010453838989091,ExtendedZip,+44 9663 557305,,+44 9663 557305,,,,edwardholmes@mailinator.com,Chairman,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge,FON-Volunteer Badge",false,45,false,false,false,,,false,edwardholmes@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSPPUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1}",false,false,false,false,false,false,edwardholmes@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02mIAD
Lloyd,Alice,,2  SCADS HILL CLOSE,ORPINGTON,,BR6 0EB,United Kingdom,,,,80  HOMEFIELD RISE,ORPINGTON,,BR6 0RW,United Kingdom,51.373952761121124,0.10440577488642788,ExtendedZip,+44 8749 988000,,+44 8749 988000,,,,alicelloyd@mailinator.com,Staff,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,alicelloyd@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSOcUAO"":1}",false,false,true,true,false,false,alicelloyd@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02nIAD
Burns,Elsie,,4623 Rosedale Avenue,Bethesda,Maryland,20814,United States,,,,131 Waverly Pl,San Francisco,California,94108,United States,37.794621,-122.407097,Address,(958)-852-1023,,(958)-852-1023,,,,elsieburns@mailinator.com,Department Head,,,,,,false,false,false,,,,,,0,false,false,,"FON-Organizational Member Badge,FON-Volunteer Badge",false,20,false,false,false,,,false,elsieburns@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQKUA4"":1}",false,false,false,false,false,false,elsieburns@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02oIAD
Schneider,Gabriel,,1507 W Sunnyside Ave,Chicago,Illinois,60640,United States,,,,1507 W Sunnyside Ave,Chicago,Illinois,60640,United States,41.963098,-87.668081,Address,(838)-846-8732,,(838)-846-8732,,,,gabrielschneider@mailinator.com,Deputy President,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,gabrielschneider@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQQUA4"":1,""a1C1I000000DSOPUA4"":1}",false,false,false,false,false,false,gabrielschneider@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02pIAD
Dwyer,April,,,,,,,,,,,,,,,,,,123-456-7890,,,,,,adwyer@mailinator.com,Executive Assistant,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,adwyer@mailinator.com,,Work,Work,,false,false,true,true,false,false,adwyer@mailinator.com,123-456-7890,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,public,false,false,,,003R000001XN02qIAD
